Genista tinctoria; Dyer's Greenweed; Height: 0.6m, growing at a medium rate. Hardiness: 4-7. Light: full sun. Water preference: dry - moist.; Common Woadwaxen, Broom; uncategorised; 4
Genista tridentata; Carqueja; Height: 1m, growing fast. Hardiness: 8-11. Light: semi-shade or full sun. Water preference: dry - moist.; Prickled broom; Food forest; 8
Geum pentapetalum; Aleutian avens; Height: 0.2m. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: unknown moisture.; ; uncategorised; 7
Gevuina avellana; Chilean Hazel; Height: 10m, growing slowly. Hardiness: 8-11. Light: semi-shade. Water preference: moist.; ; Food forest; 8
Gigantochloa atroviolacea; Black Bamboo. Giant Black bamboo; Height: 12m, growing at a medium rate. Hardiness: 9-11. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 9
Gigantochloa balui; Clumping Bamboo; Height: 10m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: moist.; ; uncategorised; 10
Gigantochloa hasskarliana; Awi Tela; Height: 10m, growing fast. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 10
Ginkgo biloba; Maidenhair Tree; Height: 30m, growing slowly. Hardiness: 3-8. Light: full sun. Water preference: dry - moist.; Ginkgo; Food forest; 3
Gleditsia aquatica; Water Locust; Height: 12m, growing slowly. Hardiness: 5-9. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 5
Gleditsia caspica; Caspian Locust; Height: 12m, growing at a medium rate. Hardiness: 6-8. Light: full sun. Water preference: dry - moist.; ; uncategorised; 6
Gleditsia japonica; ; Height: 20m, growing at a medium rate. Hardiness: 5-9. Light: full sun. Water preference: dry - moist.; ; Food forest; 5
Gleditsia macracantha; ; Height: 18m, growing at a medium rate. Hardiness: 5-9. Light: full sun. Water preference: dry - moist.; ; uncategorised; 5
Gleditsia sinensis; Locust; Height: 12m, growing at a medium rate. Hardiness: 8-9. Light: full sun. Water preference: dry - moist.; ; Food forest; 8
Gleditsia triacanthos; Honey Locust; Height: 20m, growing at a medium rate. Hardiness: 4-8. Light: full sun. Water preference: dry - moist.; ; Food forest; 4
Gliricidia sepium; Gliricidia; Height: 10m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: moist.; Forest Lilac, Mexican Lilac; uncategorised; 10
Glochidion puberum; Needlebush; Height: 3m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 0
Gluta laccifera; Lacquer tree; Height: 18m, growing at a medium rate. Hardiness: 10-12. Light: full sun. Water preference: moist.; ; uncategorised; 10
Gluta usitata; Burmese Varnish Tree; Height: 25m, growing at a medium rate. Hardiness: 10-12. Light: full sun. Water preference: moist.; ; uncategorised; 10
Glyptostrobus pensilis; Chinese Swamp Cypress; Height: 10m, growing at a medium rate. Hardiness: 7-10. Light: full sun. Water preference: unknown moisture.; ; uncategorised; 7
Gmelina arborea; Gmelina; Height: 25m, growing fast. Hardiness: 9-12. Light: semi-shade or full sun. Water preference: moist.; Snapdragon, White Teak; uncategorised; 9
Gnetum africanum; Eru; Height: 12m, growing fast. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; African Jointfir; Food forest; 10
Gnetum buchholzianum; Jointfir; Height: 10m, growing fast. Hardiness: 10-12. Light: full shade or semi-shade or full sun. Water preference: moist.; ; Food forest; 10
Gnetum gnemon; Jointfir; Height: 15m, growing slowly. Hardiness: 10-12. Light: full shade or semi-shade or full sun. Water preference: moist.; Melinjo, Meninjau; Food forest; 10
Goniorrhachis marginata; Goniorrhachis; Height: 25m, growing at a medium rate. Hardiness: 10-12. Light: full sun. Water preference: moist.; ; uncategorised; 10
Goodenia ovata; ; Height: 1.8m. Hardiness: 8-11. Light: semi-shade or full sun. Water preference: unknown moisture.; ; uncategorised; 8
Goodenia varia; ; Height: 0.6m. Hardiness: 8-11. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 8
Gossypium arboreum; Tree Cotton; Height: 5m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: moist.; ; uncategorised; 10
Gossypium barbadense; Sea Island Cotton; Height: 3m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: moist.; ; Food forest; 10
Gossypium herbaceum; Levant cotton; Height: 1.2m, growing fast. Hardiness: 9-12. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 9
Gossypium hirsutum; Upland Cotton; Height: 2m, growing fast. Hardiness: 5-10. Light: full sun. Water preference: moist.; ; uncategorised; 5
Grazielodendron riodocensis; Grazielodendron; Height: 23m, growing slowly. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 10
Grevillea robusta; Silky Oak; Height: 30m, growing fast. Hardiness: 9-11. Light: semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 9
Grewia biloba parviflora; ; Height: 3m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Grewia oppositifolia; ; Height: 0m. Hardiness: 8-11. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 8
Griselinia littoralis; ; Height: 6m, growing at a medium rate. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 6
Guaiacum officinale; Lignum Vitae; Height: 10m, growing slowly. Hardiness: 10-12. Light: full sun. Water preference: moist.; Guaiacum, Guayacan; uncategorised; 10
Guaiacum sanctum; Lignum Vitae; Height: 6m, growing slowly. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: dry - moist.; Guaiacum, Holy Wood; uncategorised; 10
Guarea guidonia; Muskwood; Height: 15m, growing slowly. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; Carrapeta, Cedro Macho; uncategorised; 10
Guazuma ulmifolia; Bastard Cedar. West Indian elm; Height: 30m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: moist.; Guasimo; uncategorised; 10
Guibourtia pellegriana; Akume; Height: 25m, growing slowly. Hardiness: 10-12. Light: full sun. Water preference: moist.; Bubinga, Waka; uncategorised; 10
Guiera senegalensis; Moshi medicine; Height: 2.5m, growing slowly. Hardiness: 10-12. Light: full sun. Water preference: dry - moist.; guier du Senegal; uncategorised; 10
Gustavia superba; Membrillo; Height: 15m, growing at a medium rate. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 10
Gutierrezia sarothrae; Broomweed; Height: 1m. Hardiness: 7-10. Light: full sun. Water preference: dry - moist.; Broom snakeweed; uncategorised; 7
Gymnocladus chinensis; Soap Tree; Height: 12m, growing slowly. Hardiness: 8-11. Light: full sun. Water preference: moist.; ; uncategorised; 8
Gymnocladus dioica; Kentucky Coffee Tree; Height: 20m, growing slowly. Hardiness: 3-8. Light: full sun. Water preference: dry - moist.; ; Food forest; 3
Gynatrix pulchella; Hemp Bush; Height: 2.5m, growing fast. Hardiness: 7-10. Light: full sun. Water preference: moist.; ; uncategorised; 7
Helicostylis tomentosa; Letterhout; Height: 20m, growing at a medium rate. Hardiness: 10-12. Light: full sun. Water preference: moist.; Letter Wood; Food forest; 10
Khaya anthotheca; White Mahogany; Height: 50m, growing fast. Hardiness: 9-12. Light: full sun. Water preference: moist.; East African Mahogany; uncategorised; 9
Leplaea cedrata; Scented Guarea; Height: 45m, growing slowly. Hardiness: 10-12. Light: full shade or semi-shade or full sun. Water preference: moist.; ; uncategorised; 10
Leplaea thompsonii; Black Guarea; Height: 35m, growing slowly. Hardiness: 10-12. Light: full shade or semi-shade or full sun. Water preference: moist.; ; uncategorised; 10
Lippia graveolens; Mexican Oregano; Height: 2m, growing fast. Hardiness: 9-12. Light: full sun. Water preference: dry - moist.; ; Food forest; 9
Moringa oleifera; Horseradish Tree; Height: 8m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: unknown moisture.; Moringa,; Food forest; 10
Passiflora laurifolia; Yellow Granadilla; Height: 15m, growing fast. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 10
Pfaffia paniculata; Pfaffia; Height: 1m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: dry - moist.; ; uncategorised; 10
Psidium guajava; Guava; Height: 10m, growing at a medium rate. Hardiness: 9-12. Light: full sun. Water preference: moist.; Tropical Guava, Goiaba, Araçá-goiaba; Food forest; 9
Ribes aciculare; ; Height: 1m. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 3
Ribes burejense; Bureja gooseberry; Height: 1m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 4
Ribes californicum; Hillside Gooseberry; Height: 0m. Hardiness: 6-9. Light: full sun. Water preference: moist.; ; uncategorised; 6
Ribes curvatum; Granite gooseberry; Height: 1m. Hardiness: 6-9. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 6
Ribes cynosbati; Dogberry; Height: 1.5m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; Eastern prickly gooseberry; Food forest; 0
Ribes divaricatum; Coastal Black Gooseberry; Height: 2.7m. Hardiness: 4-8. Light: semi-shade or full sun. Water preference: moist.; Spreading gooseberry, Parish's gooseberry, Straggly gooseberry; Food forest; 4
Ribes hirtellum; Currant-Gooseberry; Height: 1m. Hardiness: 4-8. Light: full sun. Water preference: moist.; Hairystem gooseberry; Food forest; 4
Ribes inerme; Whitestem Gooseberry; Height: 2m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; Klamath gooseberry; uncategorised; 5
Ribes leptanthum; Trumpet Gooseberry; Height: 1m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 5
Ribes oxyacanthoides; American Mountain Gooseberry; Height: 1.5m. Hardiness: 0-0. Light: semi-shade or full sun. Water preference: moist.; Canadian gooseberry, Stream currant, Henderson's currant, Idaho go; Food forest; 0
Ribes pinetorum; Orange Gooseberry; Height: 0m. Hardiness: 5-9. Light: full sun. Water preference: moist.; ; Food forest; 5
Ribes rotundifolium; Appalachian Gooseberry; Height: 1m. Hardiness: 5-9. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 5
Spartium junceum; Spanish Broom; Height: 3.5m, growing fast. Hardiness: 8-9. Light: full sun. Water preference: dry - moist.; Weaver's Broom, Spanish Broom; uncategorised; 8
Wisteria sinensis; Chinese Wisteria; Height: 25m, growing at a medium rate. Hardiness: 5-9. Light: full sun. Water preference: moist.; ; uncategorised; 5
Woodfordia fruticosa; Fire-flame bush; Height: 5m, growing at a medium rate. Hardiness: 10-12. Light: full sun. Water preference: moist.; ; uncategorised; 10
Hakea drupacea; Sweet Hakea; Height: 2m. Hardiness: 8-11. Light: semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 8
Hakea sericea; Silky Hakea; Height: 3m. Hardiness: 8-11. Light: semi-shade or full sun. Water preference: dry - moist.; ; uncategorised; 8
Halesia carolina; Silver-Bell Tree; Height: 8m, growing at a medium rate. Hardiness: 4-8. Light: full sun. Water preference: moist.; Carolina silverbell, Mountain silverbell; uncategorised; 4
Halesia tetraptera; Silverbell or Mountain Silverbell; Height: 10m, growing at a medium rate. Hardiness: 4-8. Light: full shade or semi-shade or full sun. Water preference: moist.; ; uncategorised; 4
Halimodendron halodendron; Salt Tree; Height: 2m. Hardiness: 0-0. Light: full sun. Water preference: dry - moist.; Common salttree; uncategorised; 0
Haloxylon ammodendron; Saxaul; Height: 2m. Hardiness: 0-0. Light: full sun. Water preference: dry - moist.; ; uncategorised; 0
Haloxylon spp; Saxaul; Height: 8m, growing slowly. Hardiness: 10-12. Light: full sun. Water preference: dry - moist.; ; Food forest; 10
Hamamelis virginiana; Witch Hazel; Height: 5m, growing slowly. Hardiness: 3-8. Light: semi-shade or full sun. Water preference: moist.; American witchhazel, Common Witchhazel, Virginian Witchhazel, Witchhazel; uncategorised; 3
Hancornia speciosa; Mangaba Rubber Tree; Height: 7m, growing slowly. Hardiness: 10-12. Light: full sun. Water preference: moist.; Mangabiera; Food forest; 10
Handroanthus guayacan; Guayacan; Height: 40m, growing at a medium rate. Hardiness: 10-12. Light: full sun. Water preference: moist.; ; uncategorised; 10
Handroanthus impetiginosus; Pau D'Arco; Height: 20m, growing fast. Hardiness: 10-12. Light: full sun. Water preference: moist.; Pink Trumpet Tree; uncategorised; 10
Hardenbergia violacea; Coral Pea; Height: 2m, growing fast. Hardiness: 9-11. Light: semi-shade or full sun. Water preference: moist.; Purple Coral Pea, False Sarsaparilla, Vine Lilac; uncategorised; 9
Hebe brachysiphon; ; Height: 2m, growing fast. Hardiness: 6-9. Light: full sun. Water preference: moist.; ; uncategorised; 6
Hebe dieffenbachii; ; Height: 1.2m. Hardiness: 8-11. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 8
Hebe 'Great Orme'; Great Orme Hebe; Height: 1.5m. Hardiness: 5-9. Light: full sun. Water preference: moist.; ; uncategorised; 5
Hebe rakaiensis; ; Height: 1m. Hardiness: 5-9. Light: full sun. Water preference: moist.; ; uncategorised; 5
Hebe salicifolia; ; Height: 4.5m. Hardiness: 6-9. Light: full sun. Water preference: moist.; ; uncategorised; 6
Hebe speciosa; New Zealand hebe; Height: 1.5m. Hardiness: 6-9. Light: full sun. Water preference: moist.; ; uncategorised; 6
Hebe x franciscana; Hebe; Height: 2.5m, growing slowly. Hardiness: 9-11. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 9
Hedera helix; Ivy; Height: 15m, growing at a medium rate. Hardiness: 5-11. Light: full shade or semi-shade or full sun. Water preference: unknown moisture.; English ivy, Algerian ivy, Baltic Ivy, Common Ivy; uncategorised; 5
Hedera nepalensis; Nepal Ivy; Height: 15m, growing at a medium rate. Hardiness: 7-10. Light: full shade or semi-shade or full sun. Water preference: unknown moisture.; ; uncategorised; 7
Heimia myrtifolia; ; Height: 1.5m. Hardiness: 7-10. Light: full sun. Water preference: moist.; ; uncategorised; 7
Heimia salicifolia; Erva De Vida; Height: 3m. Hardiness: 7-10. Light: full sun. Water preference: moist.; Shrubby yellowcrest; uncategorised; 7
Helianthemum nummularium; Common Rockrose; Height: 0.5m, growing fast. Hardiness: 5-8. Light: semi-shade or full sun. Water preference: moist.; Sun Rose, Rock Rose; uncategorised; 5
Helichrysum apiculatum; Common Everlasting Flower; Height: 0.6m. Hardiness: 8-11. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 8
Helichrysum italicum; Curry Plant; Height: 0.6m. Hardiness: 7-10. Light: full sun. Water preference: dry - moist.; ; uncategorised; 7
Heliotropium arborescens; Heliotrope; Height: 1m, growing at a medium rate. Hardiness: 9-11. Light: full sun. Water preference: moist.; Garden heliotrope, Cherry Pie, Heliotrope; uncategorised; 9
Helwingia chinensis; ; Height: 1.5m. Hardiness: 7-10. Light: full shade or semi-shade. Water preference: moist.; ; uncategorised; 7
Helwingia japonica; ; Height: 1.5m. Hardiness: 7-10. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 7
Hemiptelea davidii; ; Height: 15m. Hardiness: 3-7. Light: semi-shade or full sun. Water preference: moist.; ; uncategorised; 3
Hevea benthamiana; Hevea; Height: 20m, growing fast. Hardiness: 10-12. Light: semi-shade or full sun. Water preference: moist.; ; Food forest; 10
Hevea brasiliensis; Para Rubber Tree; Height: 20m, growing fast. Hardiness: 11-12. Light: semi-shade or full sun. Water preference: moist.; Brazilian Rubber Tree; uncategorised; 11
Hibiscus diversifolius; Swamp Hibiscus; Height: 1m. Hardiness: 9-11. Light: full sun. Water preference: moist.; ; uncategorised; 9
Hibiscus heterophyllus; Native Rosella; Height: 1.8m. Hardiness: 9-11. Light: full sun. Water preference: moist.; ; uncategorised; 9
Hibiscus mutabilis; Cotton Rose; Height: 3m. Hardiness: 7-10. Light: full sun. Water preference: moist.; Dixie rosemallow; uncategorised; 7
Hibiscus rosa-sinensis; Chinese Hibiscus; Height: 2.5m, growing fast. Hardiness: 9-11. Light: full sun. Water preference: moist.; Shoeblackplant, Hawaiian Hibiscus, Tropical Hibiscus, China Rose, Rose-of-China, S; Food forest; 9
